Date,Adset,URL,Platform,Spend,Visitors,Leads,SiteVisits,Closure,Project
2025-10-22,Adset-5,URL-356,YouTube,3205,42582,2605,71,27,ASBL Palm
2025-10-22,Adset-8,URL-172,Instagram,18133,96117,1610,57,9,ASBL Palm
2025-10-22,Adset-6,URL-116,Meta,17701,29523,1274,54,20,Riverfront Homes
2025-10-22,Adset-6,URL-327,Instagram,17965,18651,1200,68,16,Sunshine Meadows
2025-10-22,Adset-5,URL-432,YouTube,4971,16264,2897,95,28,ASBL Palm
2025-10-22,Adset-9,URL-116,Instagram,4485,39879,2354,76,25,ASBL Lakeside
2025-10-22,Adset-12,URL-437,LinkedIn,18939,51893,2289,1,14,ASBL Spire
2025-10-22,Adset-13,URL-377,WhatsApp,16340,37523,1192,68,13,ASBL Spire
2025-10-22,Adset-3,URL-432,WhatsApp,4186,51159,2452,84,8,ASBL Palm
2025-10-22,Adset-6,URL-301,LinkedIn,3080,57158,2222,15,1,Sunshine Meadows
2025-10-22,Adset-1,URL-327,Google,10050,14854,2336,46,24,Elite Enclave
2025-10-22,Adset-10,URL-116,WhatsApp,1621,24923,1739,11,2,Sunshine Meadows
2025-10-22,Adset-7,URL-378,LinkedIn,17943,47729,1570,98,20,Sunshine Meadows
2025-10-22,Adset-6,URL-164,YouTube,19986,91150,2483,89,27,GreenNest Residency
2025-10-22,Adset-8,URL-400,Facebook,15322,46938,2911,20,15,Riverfront Homes
2025-10-22,Adset-3,URL-457,Instagram,13865,26260,1215,40,14,Elite Enclave
2025-10-22,Adset-5,URL-327,LinkedIn,19078,70560,1004,32,26,Elite Enclave
2025-10-23,Adset-6,URL-378,YouTube,5083,83624,1977,15,0,Skyline Towers
2025-10-23,Adset-13,URL-116,Facebook,2789,63184,2669,62,2,ASBL Lakeside
2025-10-23,Adset-4,URL-339,Google,9778,48847,1280,10,7,Elite Enclave
2025-10-23,Adset-10,URL-125,YouTube,1606,83960,2038,30,10,ASBL Lakeside
2025-10-23,Adset-8,URL-356,Instagram,17560,99494,2103,22,5,ASBL Spectra
2025-10-23,Adset-2,URL-457,Meta,1529,27443,2845,23,14,Riverfront Homes
2025-10-23,Adset-7,URL-125,YouTube,16665,32327,1612,16,13,Skyline Towers
2025-10-23,Adset-10,URL-356,LinkedIn,10488,10781,2606,32,9,Riverfront Homes
2025-10-23,Adset-9,URL-246,Google,18146,39498,2412,57,5,ASBL Palm
2025-10-23,Adset-5,URL-481,Meta,12524,57290,2311,59,1,ASBL Spectra
2025-10-23,Adset-14,URL-339,Google,7710,85605,2630,94,4,ASBL Loft
2025-10-23,Adset-4,URL-481,LinkedIn,4111,89046,2840,76,3,ASBL Loft
2025-10-23,Adset-14,URL-246,WhatsApp,11779,14197,2409,32,6,Sunshine Meadows
2025-10-23,Adset-1,URL-339,YouTube,3066,42235,2666,88,8,Skyline Towers
2025-10-23,Adset-5,URL-366,Google,1205,31052,1344,82,0,ASBL Lakeside
2025-10-23,Adset-5,URL-323,LinkedIn,16005,53983,1760,53,20,ASBL Lakeside
2025-10-23,Adset-12,URL-246,Meta,6291,79460,1779,28,28,ASBL Spectra
2025-10-23,Adset-4,URL-246,Google,19696,48294,1020,36,23,ASBL Palm
2025-10-23,Adset-8,URL-125,Facebook,11879,55026,1890,53,24,Elite Enclave
2025-10-23,Adset-3,URL-437,Meta,17238,83633,2717,53,18,GreenNest Residency
2025-10-23,Adset-1,URL-327,LinkedIn,11020,5202,2907,31,4,Skyline Towers
2025-10-23,Adset-9,URL-432,WhatsApp,9958,48522,1975,88,1,Elite Enclave
2025-10-23,Adset-4,URL-378,WhatsApp,3458,82422,1970,86,10,ASBL Loft
2025-10-23,Adset-14,URL-323,YouTube,19754,32798,2944,11,8,Sunshine Meadows
2025-10-23,Adset-8,URL-339,Google,19944,5466,2155,72,15,ASBL Lakeside
2025-10-23,Adset-1,URL-366,YouTube,7786,27627,2227,35,16,ASBL Loft
2025-10-23,Adset-1,URL-339,Instagram,8639,27238,1998,20,26,GreenNest Residency
2025-10-23,Adset-4,URL-457,Facebook,4920,47418,1183,50,9,Elite Enclave
2025-10-23,Adset-12,URL-377,Meta,9962,76346,2840,65,20,ASBL Spectra
2025-10-23,Adset-3,URL-327,Meta,8429,39041,1418,82,9,ASBL Loft
2025-10-23,Adset-7,URL-116,Meta,14931,76246,2623,62,19,ASBL Lakeside
2025-10-23,Adset-7,URL-164,LinkedIn,17676,91802,2673,13,6,Skyline Towers
2025-10-23,Adset-13,URL-378,Facebook,5957,97119,2848,70,5,ASBL Spire
2025-10-23,Adset-14,URL-412,Google,2350,92618,2718,28,8,ASBL Palm
2025-10-23,Adset-7,URL-412,Facebook,14008,8443,2749,12,16,Riverfront Homes
2025-10-23,Adset-4,URL-457,YouTube,16133,48939,2351,73,24,ASBL Spectra
2025-10-23,Adset-6,URL-301,WhatsApp,2605,24156,2348,57,3,ASBL Lakeside
2025-10-23,Adset-2,URL-377,LinkedIn,14823,76945,1999,33,7,ASBL Loft
2025-10-23,Adset-8,URL-172,Facebook,16421,16286,2313,44,29,GreenNest Residency
2025-10-23,Adset-12,URL-356,LinkedIn,4225,84168,2941,73,0,ASBL Loft
2025-10-23,Adset-7,URL-301,Meta,19621,87446,1344,56,20,Sunshine Meadows
2025-10-23,Adset-6,URL-378,Google,12379,12805,2384,35,24,GreenNest Residency
2025-10-23,Adset-3,URL-424,WhatsApp,14589,22764,1027,49,2,ASBL Spectra
2025-10-23,Adset-7,URL-481,Facebook,12723,47633,2431,96,16,ASBL Spectra
2025-10-24,Adset-1,URL-432,Meta,5520,18102,1720,3,0,ASBL Palm
2025-10-24,Adset-2,URL-412,Facebook,3123,47927,1017,97,27,ASBL Spire
2025-10-24,Adset-6,URL-323,Facebook,6841,7869,1172,94,20,ASBL Lakeside
2025-10-24,Adset-2,URL-356,Google,17195,77431,1705,80,9,ASBL Loft
2025-10-24,Adset-11,URL-457,Instagram,5353,88976,1936,18,26,Skyline Towers
2025-10-24,Adset-8,URL-377,LinkedIn,4595,29461,2436,79,4,Sunshine Meadows
2025-10-24,Adset-4,URL-327,Instagram,17808,98930,2526,5,12,Skyline Towers
2025-10-24,Adset-6,URL-339,Google,14621,33606,1993,88,11,GreenNest Residency
2025-10-24,Adset-6,URL-366,LinkedIn,13986,91557,1887,98,23,ASBL Lakeside
2025-10-24,Adset-12,URL-323,WhatsApp,8956,39487,1244,54,7,ASBL Spectra
2025-10-24,Adset-4,URL-323,Meta,11249,60936,2836,9,5,ASBL Spire
2025-10-24,Adset-8,URL-457,WhatsApp,18228,84051,1052,98,7,ASBL Lakeside
2025-10-24,Adset-11,URL-327,Meta,14132,15637,1043,7,26,ASBL Spectra
2025-10-24,Adset-14,URL-116,YouTube,14134,64995,1741,36,19,ASBL Spire
2025-10-24,Adset-4,URL-378,Google,7008,18646,2791,91,16,Sunshine Meadows
2025-10-24,Adset-8,URL-327,Meta,6033,80396,1085,29,4,Skyline Towers
2025-10-24,Adset-7,URL-378,Google,10709,80511,1334,21,0,ASBL Palm
2025-10-24,Adset-6,URL-172,Facebook,14846,6218,2883,6,12,ASBL Lakeside
2025-10-24,Adset-14,URL-424,LinkedIn,7117,77908,2407,95,22,GreenNest Residency
2025-10-24,Adset-1,URL-424,Google,13815,89947,1437,18,12,ASBL Spectra
2025-10-24,Adset-2,URL-378,Meta,15295,36231,1956,83,2,ASBL Lakeside
2025-10-24,Adset-14,URL-378,Facebook,3444,91672,1134,96,24,Elite Enclave
2025-10-24,Adset-14,URL-356,Instagram,4406,81912,2956,90,3,Skyline Towers
2025-10-24,Adset-7,URL-481,Instagram,7460,46530,2969,63,13,GreenNest Residency
2025-10-24,Adset-9,URL-432,Facebook,3228,81419,1701,84,15,ASBL Lakeside
2025-10-24,Adset-14,URL-327,LinkedIn,5023,28500,2766,59,22,Elite Enclave
2025-10-25,Adset-2,URL-116,Google,6630,25344,2058,27,6,Skyline Towers
2025-10-25,Adset-14,URL-424,Google,5531,19500,1555,83,23,Sunshine Meadows
2025-10-25,Adset-13,URL-164,Facebook,3823,91589,1318,40,29,ASBL Palm
2025-10-25,Adset-14,URL-246,Google,9580,89569,1263,40,20,Sunshine Meadows
2025-10-25,Adset-2,URL-377,LinkedIn,13839,46093,1236,25,7,GreenNest Residency
2025-10-25,Adset-10,URL-366,YouTube,4828,46992,1399,89,14,ASBL Palm
2025-10-25,Adset-11,URL-172,LinkedIn,8784,46929,1069,72,13,Skyline Towers
2025-10-25,Adset-4,URL-323,LinkedIn,9827,55476,2869,40,11,ASBL Spectra
2025-10-25,Adset-9,URL-339,Instagram,16963,15304,2875,50,5,Elite Enclave
2025-10-25,Adset-3,URL-116,WhatsApp,1037,54569,2967,91,18,ASBL Lakeside
2025-10-25,Adset-4,URL-412,LinkedIn,6076,70586,1770,44,20,ASBL Spire
2025-10-25,Adset-8,URL-377,YouTube,17340,49757,2642,16,15,ASBL Loft
2025-10-25,Adset-10,URL-412,Facebook,12116,90684,1409,28,10,Skyline Towers
2025-10-25,Adset-8,URL-481,Google,12178,36989,2233,45,5,Elite Enclave
2025-10-25,Adset-7,URL-424,LinkedIn,1686,91507,1269,12,15,Elite Enclave
2025-10-25,Adset-2,URL-400,LinkedIn,9572,92746,2557,10,23,ASBL Spire
2025-10-25,Adset-6,URL-437,Facebook,18025,57326,1681,87,10,GreenNest Residency
2025-10-25,Adset-10,URL-125,LinkedIn,19641,97895,1284,27,0,ASBL Spire
2025-10-25,Adset-1,URL-400,Google,6258,85897,1379,30,15,Elite Enclave
2025-10-25,Adset-5,URL-327,WhatsApp,16075,88010,1213,0,27,ASBL Loft
2025-10-25,Adset-5,URL-378,WhatsApp,9304,8791,1621,25,0,Riverfront Homes
2025-10-25,Adset-13,URL-246,Meta,14583,61517,1963,91,13,Skyline Towers
2025-10-25,Adset-6,URL-432,Meta,19178,68701,2781,76,9,Riverfront Homes
2025-10-25,Adset-5,URL-323,YouTube,7590,29586,1986,26,21,ASBL Loft
2025-10-25,Adset-1,URL-246,YouTube,19829,46307,1312,30,1,ASBL Spire
2025-10-25,Adset-8,URL-378,Google,5192,50535,2755,64,28,ASBL Spire
2025-10-26,Adset-11,URL-116,YouTube,6411,35119,2327,31,18,ASBL Spectra
2025-10-26,Adset-12,URL-378,YouTube,16848,23099,2642,93,5,Riverfront Homes
2025-10-26,Adset-6,URL-432,Facebook,3665,89254,2687,26,7,ASBL Spectra
2025-10-26,Adset-4,URL-437,WhatsApp,1060,74920,2825,0,11,GreenNest Residency
2025-10-26,Adset-13,URL-327,YouTube,1708,44958,2654,37,2,ASBL Spire
2025-10-26,Adset-10,URL-377,Meta,9112,83615,2513,41,5,ASBL Lakeside
2025-10-26,Adset-11,URL-339,Google,2941,70707,2193,63,14,Elite Enclave
2025-10-26,Adset-8,URL-172,Meta,4238,50559,2264,16,10,ASBL Palm
2025-10-26,Adset-8,URL-366,Facebook,9820,30689,1899,5,15,Riverfront Homes
2025-10-26,Adset-8,URL-356,Meta,1504,81385,1339,63,3,ASBL Loft
2025-10-26,Adset-8,URL-378,LinkedIn,18191,68634,1054,7,9,ASBL Spectra
2025-10-26,Adset-11,URL-481,Google,16641,49565,1204,38,17,ASBL Spire
2025-10-26,Adset-5,URL-366,LinkedIn,11061,36439,1919,9,29,GreenNest Residency
2025-10-26,Adset-2,URL-339,WhatsApp,15710,67660,1670,77,19,Sunshine Meadows
2025-10-26,Adset-4,URL-432,WhatsApp,11800,40036,2347,35,12,ASBL Spectra
2025-10-26,Adset-13,URL-246,Instagram,16717,12831,2708,82,13,Elite Enclave
2025-10-26,Adset-8,URL-432,WhatsApp,4050,31419,2789,62,3,Sunshine Meadows
2025-10-26,Adset-5,URL-246,Google,11813,45160,2197,17,5,ASBL Palm
2025-10-26,Adset-9,URL-481,WhatsApp,5863,84802,1181,33,1,ASBL Loft
2025-10-26,Adset-3,URL-339,WhatsApp,8408,25343,1932,16,5,ASBL Spire
2025-10-26,Adset-8,URL-378,LinkedIn,11868,9482,2467,85,4,ASBL Palm
2025-10-26,Adset-5,URL-437,Google,19629,43804,1843,89,10,Riverfront Homes
2025-10-26,Adset-3,URL-172,Meta,18279,12680,2934,46,11,ASBL Palm
2025-10-26,Adset-7,URL-481,YouTube,1672,29589,1614,56,4,Skyline Towers
2025-10-26,Adset-4,URL-481,Instagram,10678,85437,2676,34,22,ASBL Lakeside
2025-10-26,Adset-5,URL-457,Facebook,5613,66226,1815,83,16,ASBL Spectra
2025-10-26,Adset-9,URL-356,Meta,9489,41243,2386,62,14,ASBL Spire
2025-10-26,Adset-9,URL-327,YouTube,10456,30438,2413,14,9,Elite Enclave
2025-10-26,Adset-14,URL-437,Google,19165,87013,2674,16,8,GreenNest Residency
2025-10-27,Adset-8,URL-378,LinkedIn,17948,89056,1965,9,23,ASBL Palm
2025-10-27,Adset-12,URL-125,YouTube,14516,12670,1508,73,10,ASBL Spectra
2025-10-27,Adset-11,URL-366,Facebook,14295,22132,1339,61,21,Skyline Towers
2025-10-27,Adset-13,URL-432,WhatsApp,11877,13459,2694,30,13,ASBL Spectra
2025-10-27,Adset-13,URL-377,Google,4935,6231,2516,50,13,Skyline Towers
2025-10-27,Adset-14,URL-301,WhatsApp,14376,86890,2383,4,24,Skyline Towers
2025-10-27,Adset-13,URL-164,WhatsApp,19120,36062,2182,9,10,Sunshine Meadows
2025-10-27,Adset-14,URL-164,YouTube,16597,13538,2464,79,7,ASBL Loft
2025-10-27,Adset-2,URL-412,YouTube,9072,22614,2943,55,16,ASBL Palm
2025-10-27,Adset-7,URL-378,LinkedIn,1178,48191,1775,86,18,Skyline Towers
2025-10-27,Adset-8,URL-437,Meta,11476,39626,1135,49,3,ASBL Loft
2025-10-27,Adset-8,URL-356,Instagram,4889,46793,2904,18,16,GreenNest Residency
2025-10-27,Adset-6,URL-164,YouTube,9228,54747,2971,17,2,Elite Enclave
2025-10-27,Adset-8,URL-339,WhatsApp,3455,9465,2978,80,15,GreenNest Residency
2025-10-27,Adset-8,URL-481,Facebook,10266,63890,1201,69,9,ASBL Lakeside
2025-10-27,Adset-14,URL-377,Facebook,14662,87802,2285,18,27,ASBL Lakeside
2025-10-27,Adset-12,URL-164,Meta,17032,75154,1008,37,28,ASBL Loft
2025-10-27,Adset-6,URL-378,Meta,11666,74418,2345,50,17,Sunshine Meadows
2025-10-27,Adset-12,URL-432,Facebook,6392,82257,1133,11,18,ASBL Lakeside
2025-10-27,Adset-9,URL-356,Instagram,5689,85220,2482,68,20,ASBL Loft
2025-10-27,Adset-12,URL-125,LinkedIn,3003,93566,1157,51,26,ASBL Loft
2025-10-27,Adset-14,URL-323,Instagram,3558,77233,1182,97,0,ASBL Lakeside
2025-10-27,Adset-9,URL-356,Instagram,15686,75767,1570,54,8,ASBL Lakeside
2025-10-27,Adset-9,URL-437,LinkedIn,9737,76835,1813,47,10,ASBL Loft
2025-10-27,Adset-7,URL-125,Facebook,5245,51692,2483,88,12,ASBL Loft
2025-10-27,Adset-2,URL-356,Google,14852,55016,2580,66,29,ASBL Loft
2025-10-27,Adset-13,URL-457,WhatsApp,6613,80908,2478,52,16,Skyline Towers
2025-10-27,Adset-7,URL-424,Facebook,13537,12352,1635,95,3,Riverfront Homes
2025-10-27,Adset-8,URL-366,YouTube,13104,23984,1869,33,28,Riverfront Homes
2025-10-27,Adset-11,URL-378,Google,1416,10688,1860,18,28,GreenNest Residency
2025-10-27,Adset-12,URL-246,Instagram,19151,47121,2474,59,3,Skyline Towers
2025-10-28,Adset-5,URL-125,Google,13150,12782,1407,29,26,ASBL Loft
2025-10-28,Adset-1,URL-432,Google,2373,24900,2361,15,5,ASBL Lakeside
2025-10-28,Adset-13,URL-412,Instagram,6639,25207,1393,65,1,ASBL Palm
2025-10-28,Adset-1,URL-164,Instagram,10378,41233,2825,28,14,Riverfront Homes
2025-10-28,Adset-12,URL-246,LinkedIn,7599,9138,2476,51,6,ASBL Palm
2025-10-28,Adset-12,URL-327,Google,4482,72747,2890,83,27,GreenNest Residency
2025-10-28,Adset-3,URL-164,Google,15747,67566,1046,0,11,Elite Enclave
2025-10-28,Adset-2,URL-339,Meta,5806,83966,2036,34,28,GreenNest Residency
2025-10-28,Adset-1,URL-424,Meta,7017,33252,1670,59,24,ASBL Spire
2025-10-28,Adset-11,URL-424,Meta,15072,15446,1195,69,11,Riverfront Homes
2025-10-28,Adset-9,URL-356,Meta,7998,11681,2179,44,10,Skyline Towers
2025-10-28,Adset-1,URL-457,Google,10444,25005,2031,49,2,Elite Enclave
2025-10-28,Adset-14,URL-481,Google,18299,77980,1682,74,9,Riverfront Homes
2025-10-28,Adset-5,URL-327,Facebook,14467,88816,2410,4,22,GreenNest Residency
2025-10-28,Adset-11,URL-164,LinkedIn,15987,9528,2889,56,8,Riverfront Homes
2025-10-28,Adset-6,URL-356,Google,14419,37514,1551,67,4,Elite Enclave
2025-10-28,Adset-5,URL-323,Facebook,11946,67393,1158,0,7,Elite Enclave
2025-10-28,Adset-11,URL-301,Facebook,6974,27417,1555,85,14,ASBL Lakeside
2025-10-28,Adset-9,URL-339,YouTube,15830,44140,2472,83,5,ASBL Spire
2025-10-28,Adset-12,URL-125,Meta,17898,58502,2489,40,8,ASBL Lakeside
2025-10-28,Adset-2,URL-424,Google,11087,43777,1710,68,3,Riverfront Homes
2025-10-28,Adset-8,URL-356,Google,3089,27602,1715,3,18,Riverfront Homes
2025-10-28,Adset-5,URL-432,YouTube,15279,26586,2058,89,15,Elite Enclave
2025-10-28,Adset-11,URL-437,LinkedIn,12553,51246,2485,22,2,ASBL Spire
2025-10-28,Adset-14,URL-356,Google,18881,90902,2591,30,28,GreenNest Residency
2025-10-28,Adset-10,URL-400,WhatsApp,13307,96926,1667,52,16,ASBL Spectra
2025-10-28,Adset-10,URL-412,YouTube,1831,92485,1600,66,24,Elite Enclave
2025-10-28,Adset-12,URL-432,Google,19593,25083,2337,10,18,Elite Enclave
2025-10-28,Adset-11,URL-327,WhatsApp,11420,81939,2430,90,17,Skyline Towers
2025-10-28,Adset-8,URL-323,WhatsApp,8054,95958,1899,95,6,Elite Enclave
2025-10-28,Adset-4,URL-457,LinkedIn,8866,30931,1880,39,25,ASBL Palm
2025-10-29,Adset-9,URL-481,Meta,19193,12939,1646,49,29,Skyline Towers
2025-10-29,Adset-14,URL-412,WhatsApp,9250,91207,1120,99,17,ASBL Loft
2025-10-29,Adset-11,URL-339,YouTube,2028,8230,1722,0,24,ASBL Spectra
2025-10-29,Adset-13,URL-172,Meta,11899,99398,2522,41,27,ASBL Loft
2025-10-29,Adset-3,URL-301,Facebook,5731,84999,1766,28,23,ASBL Loft
2025-10-29,Adset-3,URL-437,Instagram,13614,22380,2033,21,15,ASBL Spectra
2025-10-29,Adset-6,URL-327,Google,19006,31296,2085,4,12,ASBL Spire
2025-10-29,Adset-14,URL-366,LinkedIn,11584,18549,1705,92,16,ASBL Spire
2025-10-29,Adset-5,URL-457,Facebook,19664,72638,1888,67,1,ASBL Loft
2025-10-29,Adset-3,URL-246,Instagram,5922,64749,2280,77,12,Skyline Towers
2025-10-29,Adset-11,URL-125,LinkedIn,7570,13575,1467,30,2,GreenNest Residency
2025-10-29,Adset-8,URL-164,Google,9781,50823,2227,81,22,Skyline Towers
2025-10-29,Adset-11,URL-481,Meta,12005,48819,1544,13,27,ASBL Palm
2025-10-29,Adset-8,URL-366,Google,14362,42065,1335,76,14,Elite Enclave
2025-10-29,Adset-9,URL-339,WhatsApp,1906,72133,1394,38,14,Skyline Towers
2025-10-29,Adset-12,URL-366,Facebook,15094,96194,1139,62,6,Riverfront Homes
2025-10-29,Adset-8,URL-412,YouTube,18353,44541,1867,45,23,Skyline Towers
2025-10-29,Adset-7,URL-327,YouTube,2328,8870,2078,74,21,ASBL Spire
2025-10-29,Adset-9,URL-424,WhatsApp,6712,23114,1506,96,16,ASBL Spire
2025-10-29,Adset-14,URL-412,YouTube,19648,59270,2066,21,20,GreenNest Residency
2025-10-29,Adset-3,URL-481,Meta,5627,47291,1314,7,11,Riverfront Homes
2025-10-29,Adset-14,URL-246,LinkedIn,11208,88417,1860,27,12,GreenNest Residency
2025-10-29,Adset-2,URL-424,LinkedIn,13580,95727,2316,87,14,Riverfront Homes
2025-10-29,Adset-6,URL-481,LinkedIn,13935,86205,2021,59,6,Riverfront Homes
2025-10-29,Adset-6,URL-432,Instagram,4532,88341,2690,1,10,ASBL Loft
2025-10-29,Adset-13,URL-164,Instagram,2260,89290,2477,65,21,ASBL Spire
2025-10-29,Adset-7,URL-246,Instagram,6225,24024,1432,15,9,ASBL Palm
2025-10-29,Adset-5,URL-125,Meta,9726,9194,1267,28,20,Sunshine Meadows
2025-10-29,Adset-9,URL-356,Meta,14162,32709,2541,98,11,ASBL Lakeside
2025-10-29,Adset-7,URL-323,Google,8925,69281,1346,45,25,Skyline Towers
2025-10-29,Adset-4,URL-327,WhatsApp,19138,37494,2580,6,28,Elite Enclave
2025-10-29,Adset-7,URL-246,Instagram,15161,76328,2209,37,29,GreenNest Residency
2025-10-29,Adset-7,URL-172,LinkedIn,1041,90776,1940,81,12,ASBL Spire
2025-10-29,Adset-6,URL-301,WhatsApp,6608,61723,2948,71,18,Elite Enclave
2025-10-29,Adset-13,URL-116,Meta,19827,5525,1723,58,15,ASBL Loft
2025-10-29,Adset-8,URL-412,Facebook,1126,7898,1571,74,28,ASBL Palm
2025-10-29,Adset-1,URL-457,LinkedIn,9410,84447,1141,90,13,ASBL Loft
2025-10-30,Adset-11,URL-327,Facebook,11683,64136,1988,71,22,ASBL Spire
2025-10-30,Adset-10,URL-377,Google,6172,32203,1748,70,23,ASBL Palm
2025-10-30,Adset-12,URL-366,YouTube,19889,58312,1007,88,4,ASBL Palm
2025-10-30,Adset-9,URL-301,WhatsApp,19103,37228,2798,48,6,ASBL Spectra
2025-10-30,Adset-5,URL-412,YouTube,11319,58437,1659,79,19,ASBL Loft
2025-10-30,Adset-11,URL-327,LinkedIn,4610,99479,2357,80,1,Elite Enclave
2025-10-30,Adset-7,URL-327,LinkedIn,12447,9184,1105,73,21,ASBL Spire
2025-10-30,Adset-4,URL-432,Meta,19292,31093,2375,90,3,Riverfront Homes
2025-10-30,Adset-12,URL-412,WhatsApp,10991,58192,2419,3,5,ASBL Palm
2025-10-30,Adset-14,URL-164,YouTube,10275,91667,1174,26,10,ASBL Palm
2025-10-30,Adset-2,URL-437,LinkedIn,17075,34694,2055,6,23,GreenNest Residency
2025-10-30,Adset-9,URL-301,Google,4505,60138,2142,7,2,Riverfront Homes
2025-10-30,Adset-1,URL-323,WhatsApp,13793,44342,2688,77,29,ASBL Spire
2025-10-30,Adset-13,URL-164,Facebook,8153,42641,1903,88,20,ASBL Loft
2025-10-30,Adset-12,URL-125,Meta,13635,89125,2087,24,3,ASBL Spire
2025-10-30,Adset-8,URL-164,YouTube,7966,38190,1092,84,20,ASBL Loft
2025-10-30,Adset-11,URL-432,Meta,19524,48056,1587,17,9,ASBL Lakeside
2025-10-30,Adset-3,URL-366,YouTube,13562,16538,1098,62,2,ASBL Lakeside
2025-10-30,Adset-3,URL-339,WhatsApp,4130,78297,1729,98,12,GreenNest Residency
2025-10-30,Adset-12,URL-172,Facebook,16361,49975,2230,1,24,Sunshine Meadows
2025-10-30,Adset-4,URL-164,LinkedIn,1716,61640,1956,93,19,ASBL Lakeside
2025-10-30,Adset-8,URL-378,WhatsApp,17084,77952,2136,95,12,ASBL Loft
2025-10-30,Adset-14,URL-327,LinkedIn,9274,58294,2628,89,20,ASBL Lakeside
2025-10-30,Adset-8,URL-481,WhatsApp,6445,57127,2609,32,14,ASBL Palm
2025-10-30,Adset-1,URL-301,LinkedIn,5740,21889,1313,33,21,Skyline Towers
2025-10-30,Adset-14,URL-457,YouTube,10536,26033,2320,82,10,Skyline Towers
2025-10-30,Adset-2,URL-457,Instagram,8937,86430,1068,45,7,ASBL Loft
2025-10-30,Adset-5,URL-339,Instagram,18507,23920,2016,34,12,ASBL Loft
2025-10-30,Adset-4,URL-378,YouTube,9366,23239,1336,52,10,ASBL Loft
2025-10-31,Adset-12,URL-356,Meta,6867,81279,2315,5,2,ASBL Palm
2025-10-31,Adset-14,URL-339,Meta,17431,41021,1153,87,12,ASBL Loft
2025-10-31,Adset-12,URL-356,LinkedIn,3387,30948,2158,50,28,Riverfront Homes
2025-10-31,Adset-9,URL-412,WhatsApp,18195,93322,2005,78,27,Sunshine Meadows
2025-10-31,Adset-7,URL-432,Instagram,7166,47789,1655,53,24,Elite Enclave
2025-10-31,Adset-11,URL-125,LinkedIn,7615,96844,1402,34,15,Sunshine Meadows
2025-10-31,Adset-9,URL-481,Google,3643,7881,2094,19,26,ASBL Lakeside
2025-10-31,Adset-3,URL-377,Google,19663,34086,2993,99,22,ASBL Spectra
2025-10-31,Adset-7,URL-356,Google,17570,59510,2173,19,7,Skyline Towers
2025-10-31,Adset-8,URL-412,Google,5819,51032,2255,46,19,ASBL Spectra
2025-10-31,Adset-5,URL-164,Google,11060,85053,2296,17,16,ASBL Lakeside
2025-10-31,Adset-2,URL-116,WhatsApp,10265,68128,1709,24,21,ASBL Loft
2025-10-31,Adset-11,URL-378,WhatsApp,5561,74929,2622,97,28,ASBL Spire
2025-10-31,Adset-4,URL-164,Meta,19367,48918,1904,30,14,Skyline Towers
2025-10-31,Adset-2,URL-412,Instagram,18017,95844,2847,41,1,Riverfront Homes
2025-10-31,Adset-2,URL-366,YouTube,13611,33061,1643,55,2,ASBL Lakeside
2025-10-31,Adset-10,URL-246,YouTube,16178,29246,2008,20,29,GreenNest Residency
2025-10-31,Adset-9,URL-432,YouTube,13100,16213,2534,85,10,Skyline Towers
2025-10-31,Adset-13,URL-339,Facebook,7082,26284,2154,2,0,GreenNest Residency
2025-10-31,Adset-7,URL-424,YouTube,7038,45729,2584,24,13,ASBL Spectra
2025-10-31,Adset-7,URL-424,Instagram,19928,65371,1316,88,11,ASBL Spectra
2025-10-31,Adset-6,URL-246,LinkedIn,5162,44190,2052,57,6,Elite Enclave
2025-10-31,Adset-6,URL-339,Meta,18590,94700,2615,20,16,ASBL Lakeside
2025-10-31,Adset-7,URL-377,LinkedIn,7085,46600,2876,21,24,ASBL Spectra
2025-11-01,Adset-9,URL-377,Facebook,16069,50193,2046,30,29,ASBL Spectra
2025-11-01,Adset-11,URL-400,Google,19560,13556,1663,63,3,Riverfront Homes
2025-11-01,Adset-13,URL-432,YouTube,17522,34656,1738,53,19,GreenNest Residency
2025-11-01,Adset-13,URL-164,Instagram,4717,43255,1299,79,6,ASBL Lakeside
2025-11-01,Adset-12,URL-412,LinkedIn,6207,24792,1074,74,29,GreenNest Residency
2025-11-01,Adset-12,URL-366,Instagram,3404,67686,1753,55,29,ASBL Palm
2025-11-01,Adset-14,URL-323,WhatsApp,10715,89854,2822,53,0,ASBL Lakeside
2025-11-01,Adset-6,URL-327,Instagram,10726,61504,2919,98,8,ASBL Spire
2025-11-01,Adset-2,URL-481,Meta,7772,7564,2103,18,3,Skyline Towers
2025-11-01,Adset-7,URL-424,Meta,6097,12804,1072,54,25,ASBL Spectra
2025-11-01,Adset-4,URL-116,LinkedIn,17983,48719,2620,49,21,ASBL Lakeside
2025-11-01,Adset-13,URL-400,YouTube,5786,28292,1066,69,29,Sunshine Meadows
2025-11-01,Adset-1,URL-301,Instagram,11446,48644,2244,34,7,ASBL Loft
2025-11-01,Adset-10,URL-366,Google,8206,28588,2603,97,13,Elite Enclave
2025-11-01,Adset-5,URL-424,Instagram,2134,28940,2832,38,4,Riverfront Homes
2025-11-01,Adset-1,URL-125,Facebook,10242,41584,1519,9,5,ASBL Spire
2025-11-01,Adset-10,URL-301,LinkedIn,1265,96349,1125,41,9,Sunshine Meadows
